origin_year,draw_id,horizon,indicator,value
1985,262,2,union_membership_rate,11.15939655739461
1985,262,2,vep_turnout_pct,50.3132605392848
1985,263,2,trust_media_pct,32.35678477380541
1985,263,2,union_membership_rate,11.165707692756468
1985,263,2,vep_turnout_pct,50.37351775225163
1985,264,2,trust_media_pct,32.388206749760464
1985,264,2,union_membership_rate,11.1714799247305
1985,264,2,vep_turnout_pct,50.38227102225264
1985,265,2,trust_media_pct,32.39773045790823
1985,265,2,union_membership_rate,11.171667681776007
1985,265,2,vep_turnout_pct,50.43848241026134
1985,266,2,trust_media_pct,32.4590732729635
1985,266,2,union_membership_rate,11.183950016635327
1985,266,2,vep_turnout_pct,50.44203625274704
1985,267,2,trust_media_pct,32.47371810579263
1985,267,2,union_membership_rate,11.199334100450377
1985,267,2,vep_turnout_pct,50.82103312074889
1985,268,2,trust_media_pct,32.474726214897835
1985,268,2,union_membership_rate,11.201197525361348
1985,268,2,vep_turnout_pct,50.88941265195688
1985,269,2,trust_media_pct,32.5156747170143
1985,269,2,union_membership_rate,11.202293674985196
1985,269,2,vep_turnout_pct,51.32586266408502
1985,270,2,trust_media_pct,32.567009392369634
1985,270,2,union_membership_rate,11.204073328914932
1985,270,2,vep_turnout_pct,51.61414670292245
1985,271,2,trust_media_pct,32.59774884310644
1985,271,2,union_membership_rate,11.218578882846728
1985,271,2,vep_turnout_pct,51.614929312796164
1985,272,2,trust_media_pct,32.62097283269017
1985,272,2,union_membership_rate,11.224696529602449
1985,272,2,vep_turnout_pct,51.718377477035816
1985,273,2,trust_media_pct,32.649863918366485
1985,273,2,union_membership_rate,11.224988454003581
1985,273,2,vep_turnout_pct,51.726233695858696
1985,274,2,trust_media_pct,32.66268982015136
1985,274,2,union_membership_rate,11.226869243299229
1985,274,2,vep_turnout_pct,52.0431999202178
1985,275,2,trust_media_pct,32.728487734808745
1985,275,2,union_membership_rate,11.227779853300225
1985,275,2,vep_turnout_pct,52.054228161074946
1985,276,2,trust_media_pct,32.73629496626822
1985,276,2,union_membership_rate,11.231823516488692
1985,276,2,vep_turnout_pct,52.55535982878341
1985,277,2,trust_media_pct,32.75209138847381
1985,277,2,union_membership_rate,11.233397243710579
1985,277,2,vep_turnout_pct,52.66243991325855
1985,278,2,trust_media_pct,32.80174702046861
1985,278,2,union_membership_rate,11.239199225998794
1985,278,2,vep_turnout_pct,52.716550682942426
1985,279,2,trust_media_pct,32.85468194991212
1985,279,2,union_membership_rate,11.242926017113245
1985,279,2,vep_turnout_pct,52.954895930015965
1985,280,2,trust_media_pct,32.86985379813974
1985,280,2,union_membership_rate,11.264567236315058
1985,280,2,vep_turnout_pct,53.16834461758483
1985,281,2,trust_media_pct,32.884799941506586
1985,281,2,union_membership_rate,11.276814734941269
1985,281,2,vep_turnout_pct,53.36062928386021
1985,282,2,trust_media_pct,32.9349470553125
1985,282,2,union_membership_rate,11.27967511139038
1985,282,2,vep_turnout_pct,53.42354355033937
1985,283,2,trust_media_pct,32.97709046958142
1985,283,2,union_membership_rate,11.28308612477987
1985,283,2,vep_turnout_pct,53.51934439943307
1985,284,2,trust_media_pct,33.06100187351787
1985,284,2,union_membership_rate,11.284349987722159
1985,284,2,vep_turnout_pct,53.601395179630316
1985,285,2,trust_media_pct,33.18088057701523
1985,285,2,union_membership_rate,11.285184742800563
1985,285,2,vep_turnout_pct,53.7164613519238
1985,286,2,trust_media_pct,33.210265253066204
1985,286,2,union_membership_rate,11.287581203533213
1985,286,2,vep_turnout_pct,53.82839845604831
1985,287,2,trust_media_pct,33.213735425099735
1985,287,2,union_membership_rate,11.300166116627073
1985,287,2,vep_turnout_pct,54.08378988438032
1985,288,2,trust_media_pct,33.25514392750318
1985,288,2,union_membership_rate,11.312566093009657
1985,288,2,vep_turnout_pct,54.11014044559498
1985,289,2,trust_media_pct,33.332168663718974
1985,289,2,union_membership_rate,11.319904133005211
1985,289,2,vep_turnout_pct,54.24019631948045
1985,290,2,trust_media_pct,33.35353082434809
1985,290,2,union_membership_rate,11.320750665153836
1985,290,2,vep_turnout_pct,54.32424190585828
1985,291,2,trust_media_pct,33.36149690909124
1985,291,2,union_membership_rate,11.336533618808081
1985,291,2,vep_turnout_pct,54.667874904774905
1985,292,2,trust_media_pct,33.40097573842339
1985,292,2,union_membership_rate,11.336776104417595
1985,292,2,vep_turnout_pct,54.77163660780398
1985,293,2,trust_media_pct,33.45059779998494
1985,293,2,union_membership_rate,11.337739204080309
1985,293,2,vep_turnout_pct,54.99952439507468
1985,294,2,trust_media_pct,33.47694864530046
1985,294,2,union_membership_rate,11.346545606021754
1985,294,2,vep_turnout_pct,55.31264702897667
1985,295,2,trust_media_pct,33.545934795113986
1985,295,2,union_membership_rate,11.351849682890743
1985,295,2,vep_turnout_pct,55.78025289585453
1985,296,2,trust_media_pct,33.58952847143478
1985,296,2,union_membership_rate,11.353712812190794
1985,296,2,vep_turnout_pct,55.78401855643921
1985,297,2,trust_media_pct,33.60825166849426
1985,297,2,union_membership_rate,11.371865528818903
1985,297,2,vep_turnout_pct,55.91084202344652
1985,298,2,trust_media_pct,33.613215808955495
1985,298,2,union_membership_rate,11.380951987780062
1985,298,2,vep_turnout_pct,56.007617398766214
1985,299,2,trust_media_pct,33.64276989834463
1985,299,2,union_membership_rate,11.385622638333398
1985,299,2,vep_turnout_pct,56.1662756453368
1985,300,2,trust_media_pct,33.69365480169273
1985,300,2,union_membership_rate,11.386968372905026
1985,300,2,vep_turnout_pct,56.23926421056679
1985,301,2,trust_media_pct,33.70913220164151
1985,301,2,union_membership_rate,11.401358624752849
1985,301,2,vep_turnout_pct,56.33504650719092
1985,302,2,trust_media_pct,33.72405679301807
1985,302,2,union_membership_rate,11.403261386942981
1985,302,2,vep_turnout_pct,56.4234299393275
1985,303,2,trust_media_pct,33.76674911993305
1985,303,2,union_membership_rate,11.408385957727948
1985,303,2,vep_turnout_pct,56.50856058193427
1985,304,2,trust_media_pct,33.76874813623118
1985,304,2,union_membership_rate,11.409682299444498
1985,304,2,vep_turnout_pct,56.75048373074234
1985,305,2,trust_media_pct,33.78065763425604
1985,305,2,union_membership_rate,11.412284369817327
1985,305,2,vep_turnout_pct,56.757928770538314
1985,306,2,trust_media_pct,33.81669852958972
1985,306,2,union_membership_rate,11.415407860473017
1985,306,2,vep_turnout_pct,56.947024597550225
1985,307,2,trust_media_pct,33.83498957823675
1985,307,2,union_membership_rate,11.418020079302034
1985,307,2,vep_turnout_pct,56.98359035899503
1985,308,2,trust_media_pct,33.85485175838054
1985,308,2,union_membership_rate,11.424098256171387
1985,308,2,vep_turnout_pct,57.07060013184112
1985,309,2,trust_media_pct,33.85865110216436
1985,309,2,union_membership_rate,11.42811298904493
1985,309,2,vep_turnout_pct,57.1433003485689
1985,310,2,trust_media_pct,33.87274680775329
1985,310,2,union_membership_rate,11.430612023619977
1985,310,2,vep_turnout_pct,57.3478209943275
1985,311,2,trust_media_pct,33.939037992253624
1985,311,2,union_membership_rate,11.432517956119927
1985,311,2,vep_turnout_pct,57.508926683427376
1985,312,2,trust_media_pct,33.93906343335158
1985,312,2,union_membership_rate,11.439420330923792
1985,312,2,vep_turnout_pct,57.61489127560468
1985,313,2,trust_media_pct,34.012601939978296
1985,313,2,union_membership_rate,11.444915141394604
1985,313,2,vep_turnout_pct,57.65354519738782
1985,314,2,trust_media_pct,34.017637242095674
1985,314,2,union_membership_rate,11.453262942006948
1985,314,2,vep_turnout_pct,57.717059818904104
1985,315,2,trust_media_pct,34.018309107493266
1985,315,2,union_membership_rate,11.458681442021296
1985,315,2,vep_turnout_pct,57.849422190711635
1985,316,2,trust_media_pct,34.032436473333135
1985,316,2,union_membership_rate,11.469693028661105
1985,316,2,vep_turnout_pct,57.92538917675315
1985,317,2,trust_media_pct,34.18862413141634
1985,317,2,union_membership_rate,11.470514425499873
1985,317,2,vep_turnout_pct,57.95819861483958
1985,318,2,trust_media_pct,34.2443066142561
1985,318,2,union_membership_rate,11.478104931234002
1985,318,2,vep_turnout_pct,58.1368169036882
1985,319,2,trust_media_pct,34.24640417818897
1985,319,2,union_membership_rate,11.486770785885078
1985,319,2,vep_turnout_pct,58.14832441533662
1985,320,2,trust_media_pct,34.253365952352304
1985,320,2,union_membership_rate,11.502314718613944
1985,320,2,vep_turnout_pct,58.55122243333171
1985,321,2,trust_media_pct,34.263151726477126
1985,321,2,union_membership_rate,11.510882880517267
1985,321,2,vep_turnout_pct,58.695209993467216
1985,322,2,trust_media_pct,34.32985387428373
1985,322,2,union_membership_rate,11.510999636744888
1985,322,2,vep_turnout_pct,58.733786872599865
1985,323,2,trust_media_pct,34.33253611345789
1985,323,2,union_membership_rate,11.512348613404898
1985,323,2,vep_turnout_pct,58.74828368123622
1985,324,2,trust_media_pct,34.35092691309396
1985,324,2,union_membership_rate,11.51262085941484
1985,324,2,vep_turnout_pct,58.84497794640636
1985,325,2,trust_media_pct,34.35744148269962
1985,325,2,union_membership_rate,11.51698623823471
1985,325,2,vep_turnout_pct,59.005332509333485
1985,326,2,trust_media_pct,34.36185181673716
1985,326,2,union_membership_rate,11.517921723248863
1985,326,2,vep_turnout_pct,59.240872820423235
1985,327,2,trust_media_pct,34.386492305811316
1985,327,2,union_membership_rate,11.519456581341581
1985,327,2,vep_turnout_pct,59.27847626382827
1985,328,2,trust_media_pct,34.42157569215066
1985,328,2,union_membership_rate,11.537777523733139
1985,328,2,vep_turnout_pct,59.535865834945994
1985,329,2,trust_media_pct,34.45219383491004
1985,329,2,union_membership_rate,11.546786882587641
1985,329,2,vep_turnout_pct,59.593954440264405
1985,330,2,trust_media_pct,34.50236305364525
1985,330,2,union_membership_rate,11.562569338353882
1985,330,2,vep_turnout_pct,59.64625058155243
1985,331,2,trust_media_pct,34.51480750122383
1985,331,2,union_membership_rate,11.56310281966693
1985,331,2,vep_turnout_pct,59.7861154974703
1985,332,2,trust_media_pct,34.61204920399178
1985,332,2,union_membership_rate,11.566401655523544
1985,332,2,vep_turnout_pct,59.99802895058962
1985,333,2,trust_media_pct,34.617878213931526
1985,333,2,union_membership_rate,11.566608129596265
1985,333,2,vep_turnout_pct,60.071367805237294
1985,334,2,trust_media_pct,34.62664738887875
1985,334,2,union_membership_rate,11.569277231380054
1985,334,2,vep_turnout_pct,60.13339731779325
1985,335,2,trust_media_pct,34.670788077484616
1985,335,2,union_membership_rate,11.572377330537602
1985,335,2,vep_turnout_pct,60.14181461391503
1985,336,2,trust_media_pct,34.688247294378876
1985,336,2,union_membership_rate,11.572738721503052
1985,336,2,vep_turnout_pct,60.19606636334184
1985,337,2,trust_media_pct,34.70789800711742
1985,337,2,union_membership_rate,11.580360361842551
1985,337,2,vep_turnout_pct,60.3087241787816
1985,338,2,trust_media_pct,34.716520519900506
1985,338,2,union_membership_rate,11.601837098881955
1985,338,2,vep_turnout_pct,60.31460940545431
1985,339,2,trust_media_pct,34.77305950625793
1985,339,2,union_membership_rate,11.605499138883077
1985,339,2,vep_turnout_pct,60.348579565825595
1985,340,2,trust_media_pct,34.821605656862445
1985,340,2,union_membership_rate,11.614138694415658
1985,340,2,vep_turnout_pct,60.43416287314223
1985,341,2,trust_media_pct,34.85725022735315
1985,341,2,union_membership_rate,11.614492011135882
1985,341,2,vep_turnout_pct,60.562685511654685
1985,342,2,trust_media_pct,34.98571017790713
1985,342,2,union_membership_rate,11.616491666584533
1985,342,2,vep_turnout_pct,60.610763029869055
1985,343,2,trust_media_pct,35.05489659224658
1985,343,2,union_membership_rate,11.617869478792784
1985,343,2,vep_turnout_pct,60.63348839822615
1985,344,2,trust_media_pct,35.07127522762546
1985,344,2,union_membership_rate,11.618414627107697
1985,344,2,vep_turnout_pct,60.64209407345335
1985,345,2,trust_media_pct,35.20039523867012
1985,345,2,union_membership_rate,11.623108689519356
1985,345,2,vep_turnout_pct,60.681996889767795
1985,346,2,trust_media_pct,35.21420726683096
1985,346,2,union_membership_rate,11.629954419062756
1985,346,2,vep_turnout_pct,60.70200868682294
1985,347,2,trust_media_pct,35.234809284932204
1985,347,2,union_membership_rate,11.639792453995002
1985,347,2,vep_turnout_pct,60.70722713715654
1985,348,2,trust_media_pct,35.2744910333538
1985,348,2,union_membership_rate,11.64268196045743
1985,348,2,vep_turnout_pct,60.916279656772154
1985,349,2,trust_media_pct,35.27954791952964
1985,349,2,union_membership_rate,11.647428930399897
1985,349,2,vep_turnout_pct,60.92284881760227
1985,350,2,trust_media_pct,35.32582633073659
1985,350,2,union_membership_rate,11.670890035939637
1985,350,2,vep_turnout_pct,61.1504147155595
1985,351,2,trust_media_pct,35.32737462502463
1985,351,2,union_membership_rate,11.67169497697762
1985,351,2,vep_turnout_pct,61.38315974717463
1985,352,2,trust_media_pct,35.32938636324739
1985,352,2,union_membership_rate,11.676855591361287
1985,352,2,vep_turnout_pct,61.47972282541888
1985,353,2,trust_media_pct,35.33810113465965
1985,353,2,union_membership_rate,11.677256298012932
1985,353,2,vep_turnout_pct,61.48612330191764
1985,354,2,trust_media_pct,35.56007351263283
1985,354,2,union_membership_rate,11.68978098039188
1985,354,2,vep_turnout_pct,61.50558553930566
1985,355,2,trust_media_pct,35.57964825757479
1985,355,2,union_membership_rate,11.694860169958472
1985,355,2,vep_turnout_pct,61.778425201675354
1985,356,2,trust_media_pct,35.58519746164572
1985,356,2,union_membership_rate,11.700217556002606
1985,356,2,vep_turnout_pct,61.96171811559833
1985,357,2,trust_media_pct,35.71592870760508
1985,357,2,union_membership_rate,11.719702954062807
1985,357,2,vep_turnout_pct,62.00066799049992
1985,358,2,trust_media_pct,35.719106886719594
1985,358,2,union_membership_rate,11.720851942478088
1985,358,2,vep_turnout_pct,62.10119022236005
1985,359,2,trust_media_pct,35.74255723829529
1985,359,2,union_membership_rate,11.724075803536925
1985,359,2,vep_turnout_pct,62.124087169674844
1985,360,2,trust_media_pct,35.75222369630353
1985,360,2,union_membership_rate,11.72989688354926
1985,360,2,vep_turnout_pct,62.17718062047429
1985,361,2,trust_media_pct,35.82486994467024
1985,361,2,union_membership_rate,11.736788339205765
1985,361,2,vep_turnout_pct,62.47404181130867
1985,362,2,trust_media_pct,35.86660212697943
1985,362,2,union_membership_rate,11.744165323132382
1985,362,2,vep_turnout_pct,62.538294510198504
1985,363,2,trust_media_pct,35.896800558426
1985,363,2,union_membership_rate,11.749592189645615
1985,363,2,vep_turnout_pct,62.7942018847377
1985,364,2,trust_media_pct,35.905666454747234
1985,364,2,union_membership_rate,11.75577707529865
1985,364,2,vep_turnout_pct,62.83809569318948
1985,365,2,trust_media_pct,35.9328562364436
1985,365,2,union_membership_rate,11.77208008054857
1985,365,2,vep_turnout_pct,62.83898999154164
1985,366,2,trust_media_pct,35.9430022283373
1985,366,2,union_membership_rate,11.780627208094208
1985,366,2,vep_turnout_pct,63.001931367204875
1985,367,2,trust_media_pct,35.96172661606165
1985,367,2,union_membership_rate,11.782683300281434
1985,367,2,vep_turnout_pct,63.08037514860079
1985,368,2,trust_media_pct,35.9827462141029
1985,368,2,union_membership_rate,11.786233614619519
1985,368,2,vep_turnout_pct,63.092629794574286
1985,369,2,trust_media_pct,36.022328294083025
1985,369,2,union_membership_rate,11.794499853538436
1985,369,2,vep_turnout_pct,63.19978513894349
1985,370,2,trust_media_pct,36.02729209914963
1985,370,2,union_membership_rate,11.802167278151575
1985,370,2,vep_turnout_pct,63.20138321992831
1985,371,2,trust_media_pct,36.037285623242774
1985,371,2,union_membership_rate,11.807215003157102
1985,371,2,vep_turnout_pct,63.3881229444768
1985,372,2,trust_media_pct,36.074985222795505
1985,372,2,union_membership_rate,11.809284753057733
1985,372,2,vep_turnout_pct,63.442644232937766
1985,373,2,trust_media_pct,36.09726254135539
1985,373,2,union_membership_rate,11.835044988394257
1985,373,2,vep_turnout_pct,63.47309947878615
1985,374,2,trust_media_pct,36.10615654245118
1985,374,2,union_membership_rate,11.845122432110433
1985,374,2,vep_turnout_pct,63.55077538630389
1985,375,2,trust_media_pct,36.1075677715438
1985,375,2,union_membership_rate,11.846350194888029
1985,375,2,vep_turnout_pct,63.623285612302574
1985,376,2,trust_media_pct,36.1089403466937
1985,376,2,union_membership_rate,11.86238186897546
1985,376,2,vep_turnout_pct,63.689389767408564
1985,377,2,trust_media_pct,36.26029977758344
1985,377,2,union_membership_rate,11.869587302818282
1985,377,2,vep_turnout_pct,63.7410028549899
1985,378,2,trust_media_pct,36.303347988132764
1985,378,2,union_membership_rate,11.878116790511346
1985,378,2,vep_turnout_pct,63.767975481443905
1985,379,2,trust_media_pct,36.36410774324968
1985,379,2,union_membership_rate,11.885015831700144
1985,379,2,vep_turnout_pct,63.837244108307665
1985,380,2,trust_media_pct,36.431582839481706
1985,380,2,union_membership_rate,11.886663884369595
1985,380,2,vep_turnout_pct,63.84903662904868
1985,381,2,trust_media_pct,36.435787411110255
1985,381,2,union_membership_rate,11.894773312682545
1985,381,2,vep_turnout_pct,63.89449106644083
1985,382,2,trust_media_pct,36.452218189509296
1985,382,2,union_membership_rate,11.90212648256003
1985,382,2,vep_turnout_pct,63.966980888108495
1985,383,2,trust_media_pct,36.52815152413303
1985,383,2,union_membership_rate,11.902443968826956
1985,383,2,vep_turnout_pct,64.2355514725979
1985,384,2,trust_media_pct,36.541049755344275
1985,384,2,union_membership_rate,11.915198921780945
1985,384,2,vep_turnout_pct,64.23611974730039
1985,385,2,trust_media_pct,36.54345623752987
1985,385,2,union_membership_rate,11.933422147366931
1985,385,2,vep_turnout_pct,64.24979581199135
1985,386,2,trust_media_pct,36.60328154262298
1985,386,2,union_membership_rate,11.939143019817152
1985,386,2,vep_turnout_pct,64.28672305482183
1985,387,2,trust_media_pct,36.611325513106394
1985,387,2,union_membership_rate,11.944450312551547
1985,387,2,vep_turnout_pct,64.31358398382156
1985,388,2,trust_media_pct,36.61267729284634
1985,388,2,union_membership_rate,11.947816650563414
1985,388,2,vep_turnout_pct,64.38713205139445
1985,389,2,trust_media_pct,36.62426351312835
1985,389,2,union_membership_rate,11.977131059984183
1985,389,2,vep_turnout_pct,64.49367146987468
1985,390,2,trust_media_pct,36.69253734358776
1985,390,2,union_membership_rate,11.983777124774862
1985,390,2,vep_turnout_pct,64.54804043731595
1985,391,2,trust_media_pct,36.69404158207391
1985,391,2,union_membership_rate,11.985424947433525
1985,391,2,vep_turnout_pct,64.61992356150479
1985,392,2,trust_media_pct,36.792100645585165
1985,392,2,union_membership_rate,11.9900962921253
1985,392,2,vep_turnout_pct,64.69394441512783
1985,393,2,trust_media_pct,36.792464083539535
1985,393,2,union_membership_rate,11.997280014827435
1985,393,2,vep_turnout_pct,64.88992159687267
1985,394,2,trust_media_pct,36.82547466459934
1985,394,2,union_membership_rate,11.998526816626718
1985,394,2,vep_turnout_pct,64.91923047781918
1985,395,2,trust_media_pct,36.900516901796564
1985,395,2,union_membership_rate,12.001435424896867
1985,395,2,vep_turnout_pct,64.9926779811112
1985,396,2,trust_media_pct,36.9048609391154
1985,396,2,union_membership_rate,12.002561768239433
1985,396,2,vep_turnout_pct,65.2863211334039
1985,397,2,trust_media_pct,36.92816636126174
1985,397,2,union_membership_rate,12.012782612054309
1985,397,2,vep_turnout_pct,65.47248603898684
1985,398,2,trust_media_pct,36.96062087908376
1985,398,2,union_membership_rate,12.014210949070499
1985,398,2,vep_turnout_pct,65.49794276504348
1985,399,2,trust_media_pct,36.98095798774909
1985,399,2,union_membership_rate,12.027095735674674
1985,399,2,vep_turnout_pct,65.52355658081795
1985,400,2,trust_media_pct,36.98315818474074
1985,400,2,union_membership_rate,12.030214355928695
1985,400,2,vep_turnout_pct,65.64428510590098
1985,401,2,trust_media_pct,36.99484444973142
1985,401,2,union_membership_rate,12.03420737220778
1985,401,2,vep_turnout_pct,65.65883747291495
1985,402,2,trust_media_pct,37.01787875596867
1985,402,2,union_membership_rate,12.038793558658346
1985,402,2,vep_turnout_pct,65.66447780716004
1985,403,2,trust_media_pct,37.04937422149831
1985,403,2,union_membership_rate,12.077582361204167
1985,403,2,vep_turnout_pct,65.66900629317564
1985,404,2,trust_media_pct,37.07542090310622
1985,404,2,union_membership_rate,12.084123103484279
1985,404,2,vep_turnout_pct,65.72677635557993
1985,405,2,trust_media_pct,37.15209766858888
1985,405,2,union_membership_rate,12.085466981506602
1985,405,2,vep_turnout_pct,65.86821525222415
1985,406,2,trust_media_pct,37.17514782465681
1985,406,2,union_membership_rate,12.086895569724609
1985,406,2,vep_turnout_pct,65.88133458020219
1985,407,2,trust_media_pct,37.2352142929277
1985,407,2,union_membership_rate,12.087873610306596
1985,407,2,vep_turnout_pct,66.18395403215052
1985,408,2,trust_media_pct,37.260180910999026
1985,408,2,union_membership_rate,12.092065073537091
1985,408,2,vep_turnout_pct,66.2026106185466
1985,409,2,trust_media_pct,37.265435235032484
1985,409,2,union_membership_rate,12.098768386341789
1985,409,2,vep_turnout_pct,66.47291441287254
1985,410,2,trust_media_pct,37.28716002083483
1985,410,2,union_membership_rate,12.10100242830397
1985,410,2,vep_turnout_pct,66.49190445809182
1985,411,2,trust_media_pct,37.307515628197464
1985,411,2,union_membership_rate,12.105726651026721
1985,411,2,vep_turnout_pct,66.75791595634654
1985,412,2,trust_media_pct,37.31455578961189
1985,412,2,union_membership_rate,12.108905602816169
1985,412,2,vep_turnout_pct,66.75859026424477
1985,413,2,trust_media_pct,37.35067964229085
1985,413,2,union_membership_rate,12.109236093288276
1985,413,2,vep_turnout_pct,66.80944212076797
1985,414,2,trust_media_pct,37.36791073575753
1985,414,2,union_membership_rate,12.115299113059752
1985,414,2,vep_turnout_pct,67.11311036265155
1985,415,2,trust_media_pct,37.36914638450324
1985,415,2,union_membership_rate,12.122273946834827
1985,415,2,vep_turnout_pct,67.18457587226783
1985,416,2,trust_media_pct,37.475455746894646
1985,416,2,union_membership_rate,12.132664170997685
1985,416,2,vep_turnout_pct,67.20307336402325
1985,417,2,trust_media_pct,37.49783095953035
1985,417,2,union_membership_rate,12.146165075823378
1985,417,2,vep_turnout_pct,67.37276550705236
1985,418,2,trust_media_pct,37.51594771961973
1985,418,2,union_membership_rate,12.158901173388681
1985,418,2,vep_turnout_pct,67.39102020909584
1985,419,2,trust_media_pct,37.55232123560964
1985,419,2,union_membership_rate,12.172293556458229
1985,419,2,vep_turnout_pct,67.57152130444722
1985,420,2,trust_media_pct,37.579974321921114
1985,420,2,union_membership_rate,12.174256562749587
1985,420,2,vep_turnout_pct,67.62169814579165
1985,421,2,trust_media_pct,37.58615023010646
1985,421,2,union_membership_rate,12.17930532678498
1985,421,2,vep_turnout_pct,67.74325408255203
1985,422,2,trust_media_pct,37.61197716081847
1985,422,2,union_membership_rate,12.189821343329355
1985,422,2,vep_turnout_pct,67.79929810945193
1985,423,2,trust_media_pct,37.672549177482665
1985,423,2,union_membership_rate,12.189947469454301
1985,423,2,vep_turnout_pct,67.80421929837463
1985,424,2,trust_media_pct,37.67501045658554
1985,424,2,union_membership_rate,12.194365623957413
1985,424,2,vep_turnout_pct,67.85672373381628
1985,425,2,trust_media_pct,37.7198195899991
1985,425,2,union_membership_rate,12.195539349194963
1985,425,2,vep_turnout_pct,67.87723241097586
1985,426,2,trust_media_pct,37.73855628057275
1985,426,2,union_membership_rate,12.197422783056286
1985,426,2,vep_turnout_pct,67.98010618035299
1985,427,2,trust_media_pct,37.76561124344473
1985,427,2,union_membership_rate,12.197927175321835
1985,427,2,vep_turnout_pct,68.16400554809354
1985,428,2,trust_media_pct,37.84214545571741
1985,428,2,union_membership_rate,12.203436138861514
1985,428,2,vep_turnout_pct,68.17347871131402
1985,429,2,trust_media_pct,37.99129338034861
1985,429,2,union_membership_rate,12.21387742574331
1985,429,2,vep_turnout_pct,68.23063676153865
1985,430,2,trust_media_pct,37.99237938093689
1985,430,2,union_membership_rate,12.216990626386497
1985,430,2,vep_turnout_pct,68.31127301997786
1985,431,2,trust_media_pct,38.00786831501572
1985,431,2,union_membership_rate,12.220096011278779
1985,431,2,vep_turnout_pct,68.58703106483506
1985,432,2,trust_media_pct,38.01096989962283
1985,432,2,union_membership_rate,12.233552753440005
1985,432,2,vep_turnout_pct,68.63783958169228
1985,433,2,trust_media_pct,38.03051197034585
1985,433,2,union_membership_rate,12.235419488684881
1985,433,2,vep_turnout_pct,68.77991610867046
1985,434,2,trust_media_pct,38.03170780653832
1985,434,2,union_membership_rate,12.237337672575821
1985,434,2,vep_turnout_pct,68.85881732017329
1985,435,2,trust_media_pct,38.0323470990622
1985,435,2,union_membership_rate,12.242084766194669
1985,435,2,vep_turnout_pct,69.1072867674506
1985,436,2,trust_media_pct,38.07510809415275
1985,436,2,union_membership_rate,12.244979408510034
1985,436,2,vep_turnout_pct,69.34641226518002
1985,437,2,trust_media_pct,38.11480465713429
1985,437,2,union_membership_rate,12.246584687383208
1985,437,2,vep_turnout_pct,69.575082763532
1985,438,2,trust_media_pct,38.20516699848192
1985,438,2,union_membership_rate,12.25537215809117
1985,438,2,vep_turnout_pct,69.75208531649781
1985,439,2,trust_media_pct,38.38816978577085
1985,439,2,union_membership_rate,12.257637911844867
1985,439,2,vep_turnout_pct,70.0300177388373
1985,440,2,trust_media_pct,38.400029238737886
1985,440,2,union_membership_rate,12.26115780115172
1985,440,2,vep_turnout_pct,70.10931819474055
1985,441,2,trust_media_pct,38.41443009944203
1985,441,2,union_membership_rate,12.263005200881418
1985,441,2,vep_turnout_pct,70.11327050339254
1985,442,2,trust_media_pct,38.51121441534578
1985,442,2,union_membership_rate,12.2652507636532
1985,442,2,vep_turnout_pct,70.20193923769735
1985,443,2,trust_media_pct,38.59721454147949
1985,443,2,union_membership_rate,12.270192841082872
1985,443,2,vep_turnout_pct,70.23864947500842
1985,444,2,trust_media_pct,38.60812042329027
1985,444,2,union_membership_rate,12.27168989918303
1985,444,2,vep_turnout_pct,70.26711401525985
1985,445,2,trust_media_pct,38.66935749949207
1985,445,2,union_membership_rate,12.290034468307105
1985,445,2,vep_turnout_pct,70.32084026846341
1985,446,2,trust_media_pct,38.69371285147438
1985,446,2,union_membership_rate,12.29522278225054
1985,446,2,vep_turnout_pct,70.55981877253932
1985,447,2,trust_media_pct,38.73244354560994
1985,447,2,union_membership_rate,12.295716126639698
1985,447,2,vep_turnout_pct,70.74065066270298
1985,448,2,trust_media_pct,38.808393102186585
1985,448,2,union_membership_rate,12.301980125507328
1985,448,2,vep_turnout_pct,70.96381801674801
1985,449,2,trust_media_pct,38.84499935291348
1985,449,2,union_membership_rate,12.302656612083354
1985,449,2,vep_turnout_pct,71.0594774145864
1985,450,2,trust_media_pct,38.852515130899974
1985,450,2,union_membership_rate,12.307149593310115
1985,450,2,vep_turnout_pct,71.16886448854348
1985,451,2,trust_media_pct,38.858416188239694
1985,451,2,union_membership_rate,12.32505397572048
1985,451,2,vep_turnout_pct,71.5724518261018
1985,452,2,trust_media_pct,38.95336360431581
1985,452,2,union_membership_rate,12.325819455180175
1985,452,2,vep_turnout_pct,71.61275564109488
1985,453,2,trust_media_pct,38.992120402837244
1985,453,2,union_membership_rate,12.333081306124837
1985,453,2,vep_turnout_pct,71.62277993831881
1985,454,2,trust_media_pct,39.00917604995089
1985,454,2,union_membership_rate,12.334434598768583
1985,454,2,vep_turnout_pct,71.68188338842991
1985,455,2,trust_media_pct,39.06277584456673
1985,455,2,union_membership_rate,12.344386978548533
1985,455,2,vep_turnout_pct,71.76019071717523
1985,456,2,trust_media_pct,39.09944203480119
1985,456,2,union_membership_rate,12.344728070807502
1985,456,2,vep_turnout_pct,72.03840298420234
1985,457,2,trust_media_pct,39.13143968085248
1985,457,2,union_membership_rate,12.345288376949396
1985,457,2,vep_turnout_pct,72.04849110611204
1985,458,2,trust_media_pct,39.447291540090085
1985,458,2,union_membership_rate,12.347609526919797
1985,458,2,vep_turnout_pct,72.20074248151268
